17-10-2022,140.27000427246100,141.07000732421900,85250900,142.89999389648400,142.41000366210900,142.17416381835900
18-10-2022,140.61000061035200,145.49000549316400,99136600,146.6999969482420,143.75,143.51193237304700
19-10-2022,141.5,141.69000244140600,61758300,144.9499969482420,143.86000061035200,143.6217498779300
20-10-2022,142.64999389648400,143.02000427246100,64522000,145.88999938964800,143.38999938964800,143.15252685546900
21-10-2022,142.64999389648400,142.8699951171880,86548600,147.85000610351600,147.27000427246100,147.02610778808600
24-10-2022,146.0,147.19000244140600,75981900,150.22999572753900,149.4499969482420,149.20248413085900
25-10-2022,149.36000061035200,150.08999633789100,74732300,152.49000549316400,152.33999633789100,152.08770751953100
26-10-2022,148.0399932861330,150.9600067138670,88194300,151.99000549316400,149.35000610351600,149.1026611328130
27-10-2022,144.1300048828130,148.07000732421900,109180200,149.0500030517580,144.8000030517580,144.56019592285200
28-10-2022,147.82000732421900,148.1999969482420,164762400,157.5,155.74000549316400,155.48208618164100
31-10-2022,151.9199981689450,153.16000366210900,97943200,154.24000549316400,153.33999633789100,153.08604431152300
01-11-2022,149.1300048828130,155.0800018310550,80379300,155.4499969482420,150.64999389648400,150.40049743652300
02-11-2022,145.0,148.9499969482420,93604600,152.1699981689450,145.02999877929700,144.78981018066400
03-11-2022,138.75,142.05999755859400,97918500,142.8000030517580,138.8800048828130,138.65000915527300
04-11-2022,134.3800048828130,142.08999633789100,140814800,142.6699981689450,138.3800048828130,138.3800048828130
07-11-2022,135.6699981689450,137.11000061035200,83374600,139.14999389648400,138.9199981689450,138.9199981689450
08-11-2022,137.49000549316400,140.41000366210900,89908500,141.42999267578100,139.5,139.5
09-11-2022,134.58999633789100,138.5,74917800,138.5500030517580,134.8699951171880,134.8699951171880
10-11-2022,139.5,141.24000549316400,118854000,146.8699951171880,146.8699951171880,146.8699951171880
11-11-2022,144.3699951171880,145.82000732421900,93979700,150.00999450683600,149.6999969482420,149.6999969482420
14-11-2022,147.42999267578100,148.97000122070300,73374100,150.27999877929700,148.27999877929700,148.27999877929700
15-11-2022,148.55999755859400,152.22000122070300,89868300,153.58999633789100,150.0399932861330,150.0399932861330
16-11-2022,147.2899932861330,149.1300048828130,64218300,149.8699951171880,148.7899932861330,148.7899932861330
17-11-2022,146.14999389648400,146.42999267578100,80389400,151.47999572753900,150.72000122070300,150.72000122070300
18-11-2022,149.97000122070300,152.30999755859400,74829600,152.6999969482420,151.2899932861330,151.2899932861330
21-11-2022,147.72000122070300,150.16000366210900,58724100,150.3699951171880,148.00999450683600,148.00999450683600
22-11-2022,146.92999267578100,148.1300048828130,51804100,150.4199981689450,150.17999267578100,150.17999267578100
23-11-2022,149.33999633789100,149.4499969482420,58301400,151.8300018310550,151.07000732421900,151.07000732421900
25-11-2022,147.1199951171880,148.30999755859400,35195900,148.8800048828130,148.11000061035200,148.11000061035200
28-11-2022,143.3800048828130,145.13999938964800,69246000,146.63999938964800,144.22000122070300,144.22000122070300
29-11-2022,140.35000610351600,144.2899932861330,83763800,144.80999755859400,141.1699981689450,141.1699981689450
30-11-2022,140.5500030517580,141.39999389648400,111224400,148.72000122070300,148.02999877929700,148.02999877929700
01-12-2022,146.61000061035200,148.2100067138670,71250400,149.1300048828130,148.30999755859400,148.30999755859400
02-12-2022,145.64999389648400,145.9600067138670,65421400,148.0,147.80999755859400,147.80999755859400
05-12-2022,145.77000427246100,147.77000427246100,68826400,150.9199981689450,146.6300048828130,146.6300048828130
06-12-2022,141.9199981689450,147.07000732421900,64727200,147.3000030517580,142.91000366210900,142.91000366210900
07-12-2022,140.0,142.19000244140600,69721100,143.3699951171880,140.94000244140600,140.94000244140600
08-12-2022,141.10000610351600,142.36000061035200,62128300,143.52000427246100,142.64999389648400,142.64999389648400
09-12-2022,140.89999389648400,142.33999633789100,76069500,145.57000732421900,142.16000366210900,142.16000366210900
12-12-2022,141.07000732421900,142.6999969482420,20280660,143.0,142.24000549316400,142.24000549316400
